year,level_1,level_2,level_3,level_4,value
1993,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1993,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,na
1993,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,na
1993,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,na
1993,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,na
1993,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,na
1993,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1993,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1994,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,na
1994,All Industries (Employed Female Residents),Services,Business Services,Professional Services,na
1994,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,na
1994,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,na
1994,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,na
1994,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1994,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1994,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,na
1994,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,na
1994,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,na
1994,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1994,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1994,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1994,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1994,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,na
1994,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,na
1994,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,na
1994,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
1994,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,na
1994,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
1994,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
1994,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,na
1994,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,na
1994,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,na
1994,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,na
